Record ID,Institution Name:,Please indicate your gender:,Please indicate your gender: A gender not listed above,Please indicate your racial/ethnic identity:  (You may select more than one option.),What is your current marital status?  (You may select more than one option.),What is your current marital status? Other:,What is your highest completed degree?  (You may select more than one option.),Degree: Other,How many years have you worked in your profession since completion of your highest degree of training?,What is your neurology focus or clinical specialty?  (You may select more than one option.),Specialty: Other,Please indicate your current appointment:  (You may select more than one option.),Track: Other,Please indicate your current academic rank:,Academic Rank: Other,Please indicate the number of years spent in your current rank:,"In your career as faculty, have you had any leadership title or role?","In your career as faculty, how many leadership positions have you held?","What is the highest incentivized leadership position have you had?  (Incentives may be monetary, less clinic time, etc.)","As faculty, on average, how many publications have you published per year in peer-reviewed journals over the last 5 years?",How many publications were you first or last author?,"What is the total number of funded projects or studies to date?  (A funded project or study is defined as one for which you were a principal investigator (PI), co-PI, site PI, or co-investigator receiving salary support.)",Please select the types of funding sources for your projects or studies.  (You may select more than one option.),Funding Sources: Other,"What is the maximum funding for a single grant or funding source you have received as faculty? (in US dollars, including total cost (direct and indirect))","As faculty, how many total awards have you received to date?",At which level were the awards given?  (You may select more than one option.),Level of awards: Other,"As faculty, how many total times have you been invited as a guest speaker?  (A guest speaking engagement is defined as occurring outside your current department ex. grand rounds, workshop lead, panelist.)",At which level were the guest speaking engagements given?  (You may select more than one option.),Level of guest speaking arrangements: Other,Pre-COVID: How many hours per week on average did you work?,What is your employment status?,Employment Status: Other,What is your part time FTE?,Are you content with your current compensation?,Why are you not content with your current compensation?  (This question is not mandatory.),What components does your current compensation include?  (You may select more than one option.),What operational incentive(s) do(es) your current compensation plan include?  (You may select more than one option.),What operational incentives does your current compensation plan include? Other:,Research/scholarship (% Allocated Effort),Research/scholarship (% Actual Effort),Teaching (% Allocated Effort),Teaching (% Actual Effort),Service (% Allocated Effort),Service (% Actual Effort),Clinical (% Allocated Effort),Clinical (% Actual Effort),"From July 1, 2019 to June 30, 2020, how many weeks of inpatient service did you have?",Administrative (% Allocated Effort),Administrative (% Actual Effort),Total Effort: Other,Other (% Allocated Effort),Other (% Actual Effort),% Allocated Total,% Actual Total,"I have dedicated career sponsorship. (Sponsorship is defined as one being put forward for opportunities, such as leadership roles, awards, or speaking engagements, by a sponsor.)",Sponsorship has resulted in personal career advancement.,"I have dedicated career mentorship. (Mentorship is defined as a positive role model who supports their mentee by, for example, giving advice, sharing resources, providing guidance.)",Mentorship has resulted in personal career advancement.,"At my current institution, there is gender diversity in leadership positions.",My perception is that there is gender equity in pay at my current institution.,Implicit gender bias has negatively impacted my career advancement.,My current department has programs to enhance gender equity.,Gender equity programs at my current institution are helpful.,"Have you ever taken parental leave (eg, maternity leave, paternity leave, adoption)?",Were you content with your parental leave time and support at your current and/or past institution?,Why were you not content with your parental leave time and support at your current and/or past institution?  (You may select more than one option.),Why were you not content with your parental leave time and support at your current and/or past institution? Other:,How much total paid time did you take for parental leave at your current institution as a faculty member?,How much total paid time did you take for parental leave at your current institution as a faculty member? Other:,How much total paid time did you take for parental leave at your past institution as a faculty member?,How much total paid time did you take for parental leave at your past institution as a faculty member? Other:,How much total unpaid time did you take for parental leave at your current institution as a faculty member?,How much total unpaid time did you take for parental leave at your current institution as a faculty member? Other:,How much total unpaid time did you take for parental leave at your past institution as a faculty member?,How much total unpaid time did you take for parental leave at your past institution as a faculty member? Other:,Did you breastfeed/pump at work when you had your child(ren)?,"On average, how many total number of months have you dedicated to breastfeeding/pumping per child as a faculty member?",How many more months longer would you have breastfed/pumped per child?,There was adequate time for lactation.,Clinical time was blocked for lactation.,There was flexibility in work schedule for lactation.,There was a designated space for private lactation.,RVU expectation was adjusted for lactation time.,Lactation time was paid.,I felt supported in my lactation effort by my employer.,I felt supported in my lactation effort by co-workers.,"Overall, I felt satisfied with the lactation experience as a working mom.",What is the total number of people in your household?,Are you the primary wage earner for your household?,Is your spouse/partner employed? ,Do you provide dependent care for the following:  (You may select more than one option.),"What is the total number of dependents (eg, children, elderly parent, siblings, differently abled person) you have?",What is/are the age(s) of your child(ren)?  (You may select more than one option.),Pre-COVID: How many hours per week did you spend on childcare?,"Pre-COVID: How many hours per week did you spend on domestic tasks (eg, cleaning, laundry, cooking, lawn care)? This does not include childcare.&nbsp;","Pre-COVID: How many hours per week did you outsource domestic tasks (eg, cleaning, laundry, cooking, lawn care)? This does not include childcare.&nbsp;",Pre-COVID: How many days per year do you take off for dependent/child care?,"Pre-COVID: Does your institution provide backup dependent care (eg, sick days, school/daycare closure) to avoid cancelling clinics?",The demands of my family and/or spouse/partner interfere with my work-related activities.,I have to put off doing things at work because of the demands on my time at home.,Things I want to do at work do not get done because of the demands of my family and/or spouse/partner.,"My home life interferes with my responsibilities at work such as getting to work on time, accomplishing daily tasks, and working overtime.",Family-related strain interferes with my ability to perform job-related duties.,Domestic responsibilities are shared equally with spouse/partner.,Taking care of children when they are sick at home,Taking days off from work when children are sick,"Handling chores related to childcare (eg, laundry, cooking, cleaning)",Managing children's activities and schedule,Playing or doing activities with children,Does your work/career interfere with your personal life?,In what ways does your work/career interfere with your personal life?,Are you interested in answering questions on burnout?,Why are you not interested in answering questions on burnout?,"In general, how do you feel about your time? Would you say that you feel rushed?","Pre-COVID: Overall, based on your definition of burnout, how would you rate your level of burnout?",I deal very effectively with the problems of my patients.,I feel I treat some patients as if they were impersonal objects.,I feel emotionally drained from my work.,I feel fatigued when I get up in the morning and have to face another day on the job.,I've become more callous towards people since I took this job.,I feel I'm positively influencing other people's lives through my work.,Working with people all day is really a strain for me.,I don't really care what happens to some patients.,I feel exhilarated after working closely with my patients.,"What other factors may have impacted your career advancement, if they were not discussed in this survey?","Please let us know if you have additional comments, suggestions, or concerns. Thank you for your input!",Would you like to participate in future gender equity surveys?,Complete?
99,7,Woman,,Asian,Married,,DO,,11,"General Neurology Outpatient,Headache",,"Academic Track - Teaching,Clinician Track (clinical appointment with no academic appointment),Tenure Track",,Associate Professor,,2,Yes,3,Clerkship Director,0.25,0,0,,,,0,,,2,National,,21-40 hours/week,Full time,,,No,Education FTE is not compensated as well as Clinical FTE. ,"Productivity incentive (financial or non-monetary rewards offered for performance),Quality/safety incentive (financial rewards offered for achievement of quality/safety measures)",,,0,5,60,20,5,15,40,40,4,0,20,,0,0,105,100,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Disagree,N/A,Yes - at my current institution,Yes,,,12 weeks,,,,2 weeks,,,,Yes: I breastfed/pumped at work,18,0,Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Neither Agree or Disagree,Disagree,Disagree,4,Yes,Full-time,Children,2,6-10 years old,11-16 hours per week,1-5 hours per week,1-5 hours per week,1-5 days,No,Disagree (3),Disagree (3),Disagree (3),Agree (5),Strongly Disagree (2),Disagree (3),Partner does more,Partner does more,Partner does more,I do more,Share equally,Rarely,"Weekends often are used to catch up on administrative or researching material for teaching/educational activities. Thus, this can interfere with time with family. ",Yes,,Sometimes feel rushed,1 Not at all burned out,Every day,A few times per year,A few times per year,A few times per year,Never,A few times per week,A few times per month,A few times per year,Once per week,,,Yes,Complete
100,7,Man,,White,Married,,MD,,18,General Neurology Outpatient,,Clinician Track (clinical appointment with no academic appointment),,Associate Professor,,4,Yes,1,0,0,,0,,,,0,,,0,,,21-40 hours/week,Full time,,,No,Compensation is per RVU. Much of the work I do is not related to RVUs.,Productivity incentive (financial or non-monetary rewards offered for performance),,,0,0,0,2,0,1,95,92,0,5,5,,0,0,100,100,Disagree,N/A,Very Strongly Disagree,N/A,Disagree,Don't Know,Strongly Disagree,Don't Know,Don't Know,No,,,,,,,,,,,,,,,,,,,,,,,,4,No,Full-time,None,,,0 hours per week,6-10 hours per week,6-10 hours per week,,,Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Disagree (3),,,,,,Often,"Expectation that emails be answered at home, even while on vacation. That IN box be managed even while on vacation.",Yes,,Always feel rushed,4 Very burned out,Every day,A few times per week,Every day,A few times per week,A few times per week,Every day,Every day,A few times per week,A few times per month,,,No,Complete
101,7,Woman,,White,Married,,PhD,,21,Neurocognitive,,Academic Track - Clinical (clinical appointment with academic appointment),,Professor,,1,Yes,3,Section Head,5,11,29,"NIH grants,Institutional grants,Foundational grants,Industry trials",,"778,000",9,"Institutional,Local,Regional,National",,70,"Institutional,Local,Regional,National,International",,41-60 hours/week,Full time,,,Yes,,Guaranteed base salary (fixed annual salary),,,45,30,0,15,0,10,50,30,0,5,15,,,,100,100,Disagree,Neither,Agree,Agree,Disagree,Disagree,Very Strongly Agree,Strongly Disagree,Very Strongly Disagree,Yes - at my current institution,Yes,,,12 weeks,,,,Other: {unpaidcurrentmisc},0,,,Yes: I breastfed/pumped at work,4,2,Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,5,Equal share with partner,Full-time,Children,3,"16-18 years old,>18 years old",1-5 hours per week,6-10 hours per week,1-5 hours per week,1-5 days,Yes,Strongly Disagree (2),Disagree (3),Strongly Disagree (2),Very Strongly Disagree (1),Strongly Disagree (2),Agree (5),Share equally,Share equally,Share equally,I do more,I do more,Sometimes,Taking work home in the evenings and on weekends,Yes,,Always feel rushed,2 Slightly burned out,Every day,Once per month or less,Once per week,A few times per month,Once per month or less,A few times per week,A few times per month,A few times per year,Once per week,"The role of mutually supportive colleagues, not really mentors or sponsors, because they are at the same level, but we have agreed to nominate each other for appropriate awards and have championed each other through letter writing for awards. Knowing the promotion steps and taking the time to complete the tasks that need to be done (e.g., Norton Rose, Star).  Moving out of my comfort zone to be an advocate for myself and my colleagues even when I don't feel supported by leadership.  Advocating for leadership roles (and accepting them when offered) even though they are not compensated and take up additional time.  Setting a career goal of full professor by 50 years old.  Learning to make decisions about involvement in projects based on will it help me achieve my goals.  Mentoring other women so that my experiences can help them in their career path.",My children are teenagers so the breastfeeding questions were answered from experiences 16 to 18 years ago. ,Yes,Complete
102,7,Man,,White,Single,,MD,,34,Epilepsy,,Tenure Track,,Professor,,12,Yes,7,program director,2,3,15,"NIH grants,Institutional grants,Foundational grants,Industry trials",,300000,0,,,15,"Institutional,Local,Regional,National",,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,10,10,15,15,5,5,60,60,12,10,10,,,,100,100,Very Strongly Agree,Very Strongly Agree,Very Strongly Agree,Very Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,No,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,,,,,0 hours per week,6-10 hours per week,0 hours per week,,,Agree (5),Agree (5),Agree (5),Disagree (3),Disagree (3),Strongly Disagree (2),,,,,,Sometimes,Weekend call can be busy and after hours call can keep be awake hours at a time at night when I usually slee,Yes,,Sometimes feel rushed,2 Slightly burned out,Every day,A few times per year,Once per month or less,A few times per year,A few times per year,Every day,A few times per year,Once per month or less,A few times per week,"At a previous job, there was frequent turnover of the chairmen since they were ill-equipped to handle the department finances and played favoritism with their own specialy.  One chair was distracted by his divorce and mistress before he was fired.  ",I have tried to recruit women and minorities to our program but not always successfully.   My employer does not provide child care.  Full time clinicians tend to burn out.  Clinic support staff are often incompetent and there is a trend to have the MDs do the work previously done by support staff.  Clinic managers do not respond to complaints.  This lead to a burden of ongoing work after the clinic is over.  The Epic Chart documentation is out of control and it is full of stupid blunders too numerous to list here.  This is true at the hospital as well.  ,No,Complete
154,7,Woman,,Hispanic/Latino,Long-term committed relationship,,MD,,1,Epilepsy,,"Academic Track - Research,Tenure Track",,Assistant Professor,,1,No,,,1,3,0,,,,0,,,0,,,41-60 hours/week,Full time,,,No,too low,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,40,50,10,0,0,0,50,40,42,5,10,,0,0,105,100,Agree,Agree,Agree,Agree,Disagree,Neither,Neither,Disagree,Neither,No,,,,,,,,,,,,Does not apply,,,,,,,,,,,,1,Yes,Full-time,,,,0 hours per week,1-5 hours per week,1-5 hours per week,,,Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),,,,,,Sometimes,,Yes,,Sometimes feel rushed,2 Slightly burned out,Every day,A few times per year,A few times per year,A few times per year,Never,A few times per month,A few times per year,Never,Once per month or less,,"I think something that would help would be dedicated institutional support for fertility; ie egg freezing, IVF, challenging post-natal care etc. ",Yes,Complete
157,7,Woman,,Prefer not to say,Married,,MD,,20,Neuromuscular,,Academic Track - Clinical (clinical appointment with academic appointment),,Assistant Professor,,20,No,,,4,4,5,"Institutional grants,Other: {sourceetc}",patient donations,"$ 100, 000.00",3,"Institutional,Local",,20,"Institutional,Local,Regional,National",,>80 hours/week,Full time,,,No,,Productivity incentive (financial or non-monetary rewards offered for performance),,,0,0,50,50,5,5,45,45,11,0,0,,0,0,100,100,Very Strongly Disagree,N/A,Very Strongly Disagree,N/A,Neither,Strongly Disagree,Strongly Disagree,Very Strongly Disagree,Disagree,Yes - at my past institution,No,Institution was not supportive of parental leave,,,,6 weeks,,,,2 weeks,,Yes: I breastfed/pumped at work,6,6,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,3,No,Full-time,"Children,Elderly parent/sibling",3,>18 years old,1-5 hours per week,1-5 hours per week,>22 hours per week,0 days,No,Disagree (3),Disagree (3),Disagree (3),Disagree (3),Disagree (3),Agree (5),Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Always,Working on weekends does not allow time with family,Yes,,Sometimes feel rushed,4 Very burned out,Every day,Never,A few times per week,Once per week,A few times per month,Once per month or less,A few times per month,Never,A few times per week,sexual harassment with repercussions for speaking up,,Yes,Complete
158,7,Prefer not to answer,,Black or African American,Long-term committed relationship,,MD,,3,"General Neurology Outpatient,Sleep Medicine",,Tenure Track,,Assistant Professor,,3,Yes,1,APD,1,1,0,,,,1,Institutional,,2,"Institutional,Local",,41-60 hours/week,Full time,,,Prefer not to answer,,Productivity incentive (financial or non-monetary rewards offered for performance),,,0,0,10,15,0,10,90,90,6,0,0,,,,100,115,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither,Neither,Agree,No,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Full-time,,,,0 hours per week,6-10 hours per week,0 hours per week,,,Strongly Agree (6),Agree (5),Agree (5),Strongly Agree (6),Strongly Agree (6),N/A,,,,,,Sometimes,,Yes,,Always feel rushed,3 Moderately burned out,Every day,A few times per year,Once per week,A few times per week,A few times per month,A few times per week,Once per week,Never,A few times per week,,,No,Complete
168,7,Man,,White,Single,,MD,,34,Epilepsy,,"Academic Track - Clinical (clinical appointment with academic appointment),Tenure Track",,Professor,,11,Yes,4,program director,1,25,15,"NIH grants,Institutional grants,Foundational grants,Industry trials",,200000,1,Local,,10,"Institutional,Local,Regional,National",,41-60 hours/week,Full time,,,Prefer not to answer,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,10,10,20,10,5,5,50,60,13,15,15,,,,100,100,Agree,Neither,Agree,Agree,Agree,Agree,Neither,Agree,Agree,No,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,,,,,0 hours per week,1-5 hours per week,0 hours per week,,,Disagree (3),Disagree (3),Disagree (3),Neither Agree or Disagree (4),Disagree (3),N/A,,,,,,Often,Frequent on call days limits my recreation time.  ,Yes,,Sometimes feel rushed,3 Moderately burned out,Every day,Once per week,A few times per week,Once per month or less,Once per month or less,A few times per week,Once per month or less,Once per month or less,A few times per week,poor leadership at hospitals and the university level,get rid of all of the junk emails from administrators that have nothing better to do,No,Complete
191,7,Prefer not to answer,,Prefer not to say,Married,,MD,,4,Epilepsy,,Academic Track - Clinical (clinical appointment with academic appointment),,Assistant Professor,,4,No,,,0,,0,,,,0,,,0,,,41-60 hours/week,Full time,,,No,,Not sure: I do not understand my compensation model,,,0,10,10,20,0,0,80,90,0,10,0,,0,0,100,120,Don't Know,N/A,Disagree,Don't Know,Neither,Don't Know,Neither,Don't Know,Don't Know,Yes - at my current institution,No,"I did not have access to paid parental leave,I had to take additional unpaid leave after my paid leave was utilized",,2 weeks,,,,Don't know,,,,,,,,,,,,,,,,2,Yes,Part-time,Children,1,1-2 years old,0 hours per week,6-10 hours per week,0 hours per week,0 days,Don't know,N/A,Neither Agree or Disagree (4),N/A,Neither Agree or Disagree (4),Neither Agree or Disagree (4),N/A,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Always,,Yes,,Always feel rushed,4 Very burned out,A few times per week,Never,Every day,Every day,A few times per week,Once per week,Every day,Never,A few times per year,,,Yes,Complete
197,7,Man,,Asian,Married,,PhD,,11,Neuromuscular,,Academic Track - Research,,Instructor or Senior Instructor,,2,No,,,0.6,3,1,NIH grants,,,0,,,0,,,41-60 hours/week,Full time,,,No,,Guaranteed base salary (fixed annual salary),,,100,100,0,0,0,0,0,0,,0,0,,,,100,100,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Don't Know,Don't Know,Yes - at my current institution,Yes,,,Doesn't apply,,,,Doesn't apply,,,,,,,,,,,,,,,,3,Equal share with partner,Full-time,Children,1,3-5 years old,>22 hours per week,1-5 hours per week,6-10 hours per week,1-5 days,Yes,Disagree (3),Disagree (3),Disagree (3),Disagree (3),Disagree (3),Agree (5),Share equally,Share equally,Partner does more,Share equally,I do more,Never,,No,Survey fatigue,,,,,,,,,,,,,,No,Complete
211,7,Woman,,White,Married,,MD,,15,General Neurology Outpatient,,"Academic Track - Teaching,Non-Tenure",,Assistant Professor,,13,Yes,2,Program Director,1,2,3,"NIH grants,Foundational grants",,dont know,3,Institutional,,4,"Institutional,Local",,41-60 hours/week,Full time,,,No,Only raise when go from Assistant to Associate - should be some raise yearly,Guaranteed base salary (fixed annual salary),,,0,0,0,10,0,0,40,50,8,60,40,,,,100,100,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Neither,Neither,Yes - at my current institution,Yes,,,12 weeks,,,,Doesn't apply,,,,Yes: I breastfed/pumped at work,9,0,Agree,Strongly Disagree,Agree,Agree,Very Strongly Disagree,Disagree,Neither Agree or Disagree,Agree,Agree,4,No,Full-time,Children,2,"6-10 years old,11-15 years old",11-16 hours per week,1-5 hours per week,1-5 hours per week,1-5 days,Yes,Strongly Agree (6),Strongly Agree (6),Strongly Agree (6),Agree (5),Disagree (3),Disagree (3),I do more,I do more,I do more,I do more,I do more,Often,always catching up at home and at work,No,Survey fatigue,,,,,,,,,,,,,,No,Complete
212,7,Man,,Asian,Married,,MD,,15,Epilepsy,,"Academic Track - Clinical (clinical appointment with academic appointment),Tenure Track",,Associate Professor,,1,Yes,2,Nervous System Course Director,3,8,6,"NIH grants,Institutional grants,Not-for-profit organizational grants,Foundational grants,Medical societies,Industry trials",,"$506,141 ",6,"Institutional,National",,7,"Institutional,Local,Regional,National,International",,61-80 hours/week,Full time,,,No,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,20.5,20.5,42.5,42.5,0,0,22,22,5,15,15,,0,0,100,100,Very Strongly Agree,Very Strongly Agree,Very Strongly Agree,Very Strongly Agree,Very Strongly Agree,Strongly Agree,Very Strongly Disagree,Neither,Neither,No,,,,,,,,,,,,,,,,,,,,,,,,6,Equal share with partner,Full-time,"Children,Elderly parent/sibling",4,"6-10 years old,11-15 years old",6-10 hours per week,6-10 hours per week,11-16 hours per week,1-5 days,Yes,Disagree (3),Agree (5),Agree (5),Agree (5),Agree (5),Disagree (3),Partner does more,Partner does more,Partner does more,Share equally,Share equally,Sometimes,I always feel like there's work I need to accomplish when I am home,No,Survey fatigue,,,,,,,,,,,,I have been blessed with financial stability since birth.,,No,Complete
214,7,Man,,White,Single,,MD,,34,"Epilepsy,Other: {specialtymisc}",Clinical Neurophysiology,Tenure Track,,Professor,,12,Yes,6,program director,2,2,15,"NIH grants,Institutional grants,Industry trials",,"300,000",1,National,,35,"Institutional,Local,Regional,National,International",,41-60 hours/week,Full time,,,Prefer not to answer,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Operational incentive (examples: financial performance incentive, on-call pay, extra shift pay, medical director pay),Not sure: I do not understand my compensation model",Medical director pay,,10,5,25,25,5,5,50,60,13,10,5,,,,100,100,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Very Strongly Agree,Strongly Agree,No,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,,,,,0 hours per week,6-10 hours per week,0 hours per week,,,N/A,Disagree (3),Disagree (3),Disagree (3),N/A,N/A,,,,,,Sometimes,Vacation plans revolve around what my  co-workers do.  Last minute schedule changes by co-workers often impact my weekend or vacation plans or my on call days.  ,Yes,,Sometimes feel rushed,3 Moderately burned out,Every day,A few times per month,Once per week,A few times per month,Once per month or less,Every day,Once per month or less,Once per month or less,A few times per week,"Where I worked before, there were frequent changes in the department chairperson and promotion criteria were not discussed with faculty.  ","Some employees often take off lots of time and that impacts everyone.  The unpredictable absences are problematic.  Administration sends a steady stream of useless emails that are a waste of time to read and delete.  Clinic is understaffed, scheduling from outside our department and their insurance screening leads to unhappy patients and faculty.  ",No,Complete
225,7,Man,,Asian,Married,,"MD,MS",,7,Epilepsy,,Academic Track - Clinical (clinical appointment with academic appointment),,Assistant Professor,,5,Yes,3,Fellowship Director,5,15,5,"NIH grants,Foundational grants",,100000,3,"Institutional,Local",,10,"Institutional,Local,National",,41-60 hours/week,Full time,,,No,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Quality/safety incentive (financial rewards offered for achievement of quality/safety measures)",,,20,10,0,0,0,0,50,75,10,30,15,,,,100,100,Agree,Agree,Agree,Agree,Neither,Don't Know,Disagree,Don't Know,Don't Know,Yes - at my past institution,Yes,,,,,2 weeks,,,,Doesn't apply,,,,,,,,,,,,,,3,Equal share with partner,Full-time,Children,1,6-10 years old,11-16 hours per week,11-16 hours per week,1-5 hours per week,1-5 days,Yes,Disagree (3),Disagree (3),Disagree (3),Neither Agree or Disagree (4),Disagree (3),Agree (5),Share equally,Partner does more,Share equally,Partner does more,Share equally,Often,"Impacts sleep, quality of time out of work",Yes,,Always feel rushed,3 Moderately burned out,Every day,A few times per year,A few times per week,A few times per week,A few times per week,A few times per week,A few times per week,A few times per year,A few times per month,,,Yes,Complete
303,8,Woman,,White,Married,,MS,,8,Vascular,,Academic Track - Clinical (clinical appointment with academic appointment),,Instructor or Senior Instructor,,4.5,Yes,1,monetary,1,0,0,,,,1,Institutional,,0,,,41-60 hours/week,Full time,,,No,"Based on my responsibilities, and the average compensation across the country I am significantly underpaid",Guaranteed base salary (fixed annual salary),,,0,0,0,10,0,0,100,70,48,5,20,,,,105,100,Very Strongly Disagree,Very Strongly Disagree,Agree,Agree,Disagree,Disagree,Neither,Disagree,Neither,Yes - at my current institution,Yes,,,8 weeks,,,,4 weeks,,,,Yes: I breastfed/pumped at work,3,6,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,4,Yes,Full-time,Children,2,"1-2 years old,3-5 years old",>22 hours per week,11-16 hours per week,1-5 hours per week,6-10 days,Yes,Agree (5),Agree (5),Agree (5),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Agree (5),I do more,Partner does more,I do more,I do more,I do more,Often,,No,Survey fatigue,,,,,,,,,,,,,,No,Complete
304,8,Woman,,White,Married,,MD,,10,Neurocognitive,,Academic Track - Research,,Assistant Professor,,3,Yes,2,,3,7,5,"NIH grants,Not-for-profit organizational grants,Foundational grants",,1500000,0,,,2,"Institutional,Regional",,41-60 hours/week,Full time,,,Yes,,Guaranteed base salary (fixed annual salary),,,75,,,,,,15,,,10,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
305,8,Woman,,Asian,Married,,MD,,6,Neuromuscular,,Academic Track - Teaching,,Assistant Professor,,1.5,No,,,1,0,0,,,,0,,,1,Local,,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Quality/safety incentive (financial rewards offered for achievement of quality/safety measures)",,,0,10,0,20,0,0,85,55,3,15,15,,0,,100,100,Disagree,Neither,Disagree,Neither,Don't Know,Don't Know,Agree,Strongly Agree,Strongly Agree,No,,,,,,,,,,,,Does not apply,,,,,,,,,,,,2,Yes,Full-time,None,,,0 hours per week,11-16 hours per week,0 hours per week,,,Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Strongly Agree (6),,,,,,Sometimes,Worry about career advancement and putting in enough time at work at the expense of working on weekends or time off.,Yes,,Sometimes feel rushed,2 Slightly burned out,Every day,Once per week,Once per week,Once per week,Once per month or less,A few times per week,Once per week,A few times per year,Once per week,,,Yes,Complete
306,8,Woman,,Asian,Single,,MD,,5,Pain Medicine,,Academic Track - Clinical (clinical appointment with academic appointment),,Assistant Professor,,0,No,,,0.2,0,0,,,,0,,,0,,,61-80 hours/week,Full time,,,No,"My compensation is well below the national average compensation for my subspecialty, as well as below other practices in the region in spite of working similar, if not more hours and performing administrative duties that typically performed by other staff. Sometimes I feel I am expected to work as though I'm part of a private practice but the compensation does not reflect this by any means. Additionally, RVU goal is difficult to attain","Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,0,0,0,10,0,0,87.5,95,0,0,10,protected time as new faculty to find an activity,12.5,5,100,120,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Neither,Neither,Neither,No,,,,,,,,,,,,Does not apply,,,,,,,,,,,,2,Equal share with partner,,None,,,0 hours per week,11-16 hours per week,1-5 hours per week,,,Disagree (3),Disagree (3),Disagree (3),Disagree (3),Disagree (3),Disagree (3),,,,,,Sometimes,"being frustrated, tired can bleed into negativity in personal life",Yes,,Sometimes feel rushed,3 Moderately burned out,A few times per week,A few times per month,A few times per month,A few times per month,A few times per month,Once per week,A few times per year,A few times per year,Once per week,,,Yes,Complete
